timestamp,train_id,wagon_id,axle_id,track_km,speed_kmh,load_ton,vib_x_rms_g,vib_y_rms_g,vib_z_rms_g,vib_peak_g,vib_kurtosis,vib_crest_factor,vib_dom_freq_hz,acoustic_rms,acoustic_peak_freq_hz,axle_box_temp_c,brake_temp_c,motor_temp_c,ambient_temp_c,motor_current_a,motor_voltage_v,humidity_pct,fault_type,fault_severity
2026-08-14 16:50:42,T1,W4,A1,2.436,73.9,39.5,0.0673,0.0751,0.0918,0.1839,3.3556,3.0227,2.0969,0.0289,481.0304,37.86,42.4841,58.9634,24.2608,130.6055,749.6964,46.2377,normal,none
2026-08-14 16:50:42,T1,W4,A2,3.106,72.7,21.1,0.1001,0.0784,0.0992,0.8844,3.778,2.7243,1009.0644,0.118,1063.8111,40.6727,44.6817,50.7778,23.8328,129.07,749.8291,43.2972,bearing_fault,mild
2026-08-14 16:50:42,T2,W1,A1,3.543,79.0,23.9,0.081,0.0756,0.0921,0.2383,3.2253,2.9068,2.1451,0.0274,492.8581,41.0184,40.097,45.7073,22.5443,128.2826,749.3762,38.9674,normal,none
2026-08-14 16:50:42,T2,W1,A2,9.266,82.2,34.2,0.0622,0.082,0.1029,0.1742,3.05,2.7401,1.6826,0.0181,516.13,36.5677,42.5563,57.9752,20.5614,135.4395,748.2362,46.6517,normal,none
2026-08-14 16:50:42,T2,W2,A1,7.635,74.9,37.9,0.0684,0.0738,0.0997,0.1632,2.9737,2.7871,2.1027,0.0152,485.7334,40.5802,87.7943,61.5329,24.2134,128.5511,745.7225,47.444,brake_fault,severe
2026-08-14 16:50:42,T2,W2,A2,11.727,75.0,28.0,0.0688,0.0622,0.0891,0.1849,2.7693,2.7324,2.485,0.0152,487.9841,41.5588,43.8632,51.3263,23.5131,148.7013,750.2412,45.109,normal,none
2026-08-14 16:50:42,T2,W3,A1,2.171,75.7,39.5,0.0627,0.084,0.0995,0.198,2.9443,2.7442,2.0421,0.0211,394.9687,40.3422,39.7678,62.1029,25.0853,140.2954,738.7622,32.3601,normal,none
2026-08-14 16:50:42,T2,W3,A2,6.499,74.8,21.0,0.0899,0.0725,0.0941,0.1934,2.6431,2.8717,2.5364,0.016,426.4439,38.2132,42.9989,57.7797,24.0765,127.8055,752.4492,44.0615,normal,none
2026-08-14 16:50:42,T2,W4,A1,0.377,77.4,27.9,0.07,0.0708,0.1131,0.1953,3.0467,2.7987,2.038,0.0098,486.1367,36.7917,42.525,44.0302,24.0972,137.037,754.471,42.7384,normal,none
2026-08-14 16:50:42,T2,W4,A2,7.595,73.8,35.5,0.0652,0.0818,0.1056,0.8805,4.9557,4.9672,7.1102,0.0088,513.209,41.0905,42.4176,58.6355,21.4319,136.9368,758.372,46.0472,wheel_flat,moderate
2026-08-14 16:50:42,T3,W1,A1,8.063,74.4,22.5,0.0751,0.0692,0.0969,0.9902,4.226,4.5236,7.1399,0.0211,520.6362,35.8926,43.9399,49.1792,25.0715,139.6846,756.9132,45.2541,wheel_flat,moderate
2026-08-14 16:50:42,T3,W1,A2,0.335,73.5,26.3,0.0706,0.0772,0.0981,0.1991,3.087,2.6081,1.109,0.0182,484.9367,37.9338,40.8931,53.9545,22.3892,124.5141,747.0246,42.8567,normal,none
2026-08-14 16:50:42,T3,W2,A1,8.457,74.4,30.8,0.0693,0.0733,0.0967,0.86,2.8202,2.8769,2.2643,0.2101,1451.7214,40.1452,38.7753,58.8153,25.3557,134.7079,751.9707,47.6147,rail_crack,severe
2026-08-14 16:50:42,T3,W2,A2,1.506,76.6,34.9,0.077,0.0729,0.1032,0.1958,2.7471,2.9309,2.3666,0.0259,536.7408,37.8892,38.9496,57.0326,23.5393,128.2658,744.8008,36.949,normal,none
2026-08-14 16:50:42,T3,W3,A1,6.849,78.9,20.7,0.0754,0.0746,0.109,0.2305,3.0402,2.932,1.8918,0.0169,488.2231,43.5565,35.8996,58.487,25.2509,133.1531,748.5814,51.4742,motor_fault,mild
2026-08-14 16:50:42,T3,W3,A2,9.132,72.2,35.4,0.0731,0.0735,0.0987,0.1745,2.8743,2.788,2.0607,0.015,470.612,38.1749,44.1102,54.6666,24.667,136.4596,754.5343,54.4192,normal,none
2026-08-14 16:50:42,T3,W4,A1,3.335,73.5,20.3,0.0837,0.0734,0.0911,0.1772,3.0678,3.0732,1.9044,0.0165,500.058,38.1646,36.8793,59.9548,22.9323,133.7377,751.55,46.8994,normal,none
2026-08-14 16:50:42,T3,W4,A2,3.827,72.1,34.3,0.0739,0.0659,0.1217,0.233,3.0225,2.6104,1.6533,0.0236,487.7938,40.3973,37.7076,59.0665,25.5857,124.2155,752.4296,44.518,normal,none
2026-08-14 16:50:44,T1,W1,A1,3.077,77.1,39.9,0.064,0.0791,0.109,0.6434,2.8783,2.9769,1.8519,0.1396,1105.2229,38.4085,32.7365,54.9892,24.1366,132.6782,758.7809,39.1877,rail_crack,moderate
2026-08-14 16:50:44,T1,W1,A2,2.285,71.8,32.7,0.0585,0.072,0.1105,0.2173,3.209,2.7882,2.3335,0.0217,478.0527,39.3514,42.657,50.6688,22.4094,131.9134,743.8912,38.8199,normal,none
2026-08-14 16:50:44,T1,W2,A1,6.321,74.5,28.0,0.072,0.0626,0.1008,0.1987,2.8077,2.8106,1.9707,0.0182,477.4342,39.6182,40.085,59.6703,22.4455,129.6955,746.928,45.3023,normal,none
2026-08-14 16:50:44,T1,W2,A2,2.247,75.7,35.9,0.0715,0.0702,0.105,0.2341,3.0802,2.7938,2.1529,0.0169,537.3478,37.3793,40.838,55.0005,23.5276,146.7303,745.2845,47.1682,normal,none
2026-08-14 16:50:44,T1,W3,A1,10.461,72.4,38.9,0.0638,0.0761,0.0902,0.1951,2.6117,2.7552,1.827,0.0155,483.6046,40.5417,37.946,50.6345,26.3799,132.7674,756.4999,40.2037,normal,none
2026-08-14 16:50:44,T1,W3,A2,1.942,76.1,33.5,0.0821,0.0711,0.0956,0.1851,3.3638,3.082,2.082,0.0141,510.5651,39.4848,42.9506,51.418,24.6405,160.6139,743.7855,48.5715,normal,none
2026-08-14 16:50:44,T1,W4,A1,2.475,70.3,39.5,0.0632,0.0662,0.0915,0.1812,2.8956,2.7444,1.6306,0.0177,524.3406,39.6464,40.6064,54.0013,23.0491,127.6158,750.4549,48.0532,normal,none
2026-08-14 16:50:44,T1,W4,A2,3.15,79.6,21.1,0.0968,0.0681,0.088,0.4939,3.3147,2.5606,1114.5324,0.1157,1025.9628,45.2234,42.6726,51.5335,26.4816,138.8271,749.7618,43.4556,bearing_fault,mild
2026-08-14 16:50:44,T2,W1,A1,3.586,76.8,23.9,0.0703,0.0745,0.1165,0.1816,2.8554,2.6396,2.1952,0.0245,574.0477,39.5522,41.6769,53.6222,21.6104,123.3925,754.2635,46.6966,normal,none
2026-08-14 16:50:44,T2,W1,A2,9.308,75.3,34.2,0.0758,0.0745,0.094,0.1662,3.2888,2.6478,2.1285,0.0199,460.0338,40.3215,40.1683,51.958,26.4313,145.5372,754.2159,50.6395,normal,none
2026-08-14 16:50:44,T2,W2,A1,7.678,77.2,37.9,0.0694,0.0743,0.103,0.1923,3.1834,2.6707,2.2135,0.0198,514.0832,35.8637,113.9025,54.3374,25.6006,140.5893,744.6584,50.9329,brake_fault,severe
2026-08-14 16:50:44,T2,W2,A2,11.773,82.4,28.0,0.0702,0.0597,0.0998,0.1832,3.2768,2.5543,2.1356,0.0144,463.7978,42.5412,42.5861,58.3575,22.0824,149.6345,755.2635,48.0673,normal,none
2026-08-14 16:50:44,T2,W3,A1,2.214,77.5,39.5,0.0688,0.0489,0.0952,0.2111,2.7897,2.6612,1.9734,0.0173,467.9519,39.6866,35.6051,61.0479,23.5872,140.4253,749.085,46.3179,normal,none
2026-08-14 16:50:44,T2,W3,A2,6.538,70.4,21.0,0.0741,0.0594,0.0845,0.1964,3.3165,2.8312,1.5307,0.0218,469.4875,35.5451,39.1961,54.7146,25.1467,134.9836,752.563,42.158,normal,none
2026-08-14 16:50:44,T2,W4,A1,0.42,78.1,27.9,0.0743,0.0753,0.1044,0.2077,2.5552,2.7482,2.1449,0.0186,454.8265,39.3241,42.7956,51.0456,24.0954,124.5333,750.2162,53.7195,normal,none
2026-08-14 16:50:44,T2,W4,A2,7.637,74.5,35.5,0.0554,0.0747,0.1038,1.0469,4.0479,4.8698,7.131,0.0174,425.4352,35.649,40.2271,53.5063,21.3527,129.9657,749.6585,51.7678,wheel_flat,moderate
2026-08-14 16:50:44,T3,W1,A1,8.108,80.2,22.5,0.0748,0.0837,0.0992,0.9994,3.4037,3.907,7.6049,0.0215,540.4059,40.205,42.8113,52.318,23.9162,143.1496,753.7253,50.2401,wheel_flat,moderate
2026-08-14 16:50:44,T3,W1,A2,0.376,73.7,26.3,0.0784,0.0768,0.0916,0.2191,2.9067,2.7299,2.1066,0.0212,573.4702,38.9664,39.0135,56.1078,23.7365,136.1185,743.342,61.1683,normal,none
2026-08-14 16:50:44,T3,W2,A1,8.5,76.1,30.8,0.0781,0.0776,0.0836,1.3096,3.2613,2.9548,2.2159,0.1233,1929.4819,40.5736,37.0551,53.5388,22.3464,126.7463,758.2993,45.3733,rail_crack,severe
2026-08-14 16:50:44,T3,W2,A2,1.55,79.7,34.9,0.0791,0.0732,0.0957,0.1873,2.6776,2.9629,2.257,0.0165,494.699,39.4996,47.1446,59.7586,22.017,140.8237,754.5321,44.8375,normal,none
2026-08-14 16:50:44,T3,W3,A1,6.893,78.9,20.7,0.0768,0.075,0.0943,0.2255,2.7825,2.8341,2.3349,0.0232,469.0781,42.0059,42.8583,58.7526,24.7648,127.043,741.5399,47.8675,motor_fault,mild
2026-08-14 16:50:44,T3,W3,A2,9.176,79.6,35.4,0.0754,0.0708,0.0846,0.1787,3.1847,2.5774,1.4591,0.0251,523.6788,36.7053,40.1963,61.2961,26.0574,136.4402,738.3859,50.3409,normal,none
2026-08-14 16:50:44,T3,W4,A1,3.375,71.2,20.3,0.0661,0.0663,0.0991,0.1994,2.8656,2.7563,1.3005,0.0209,573.2097,40.7062,38.0252,53.2848,23.5096,123.7364,757.3792,37.5369,normal,none
2026-08-14 16:50:44,T3,W4,A2,3.872,81.2,34.3,0.0612,0.0726,0.1057,0.2099,2.9033,2.9386,1.9128,0.0185,479.2603,37.0821,38.4721,61.5566,23.8738,142.6938,760.4134,44.392,normal,none
2026-08-14 16:50:46,T1,W1,A1,3.119,74.2,39.9,0.0805,0.0841,0.0927,0.8706,2.7686,2.9959,2.3363,0.0712,1090.0253,36.0979,40.5119,58.3942,20.9008,133.3881,758.0915,43.9125,rail_crack,moderate
2026-08-14 16:50:46,T1,W1,A2,2.329,78.5,32.7,0.0702,0.0815,0.1111,0.2035,3.0361,3.1131,1.8382,0.021,470.5506,36.3497,43.5546,54.7588,25.0422,131.0932,756.2332,40.0138,normal,none
2026-08-14 16:50:46,T1,W2,A1,6.365,79.1,28.0,0.0759,0.0643,0.1076,0.2407,3.0341,2.6698,1.9124,0.0187,466.6358,40.4007,34.5305,56.9296,25.9357,141.004,755.1225,41.6995,normal,none
2026-08-14 16:50:46,T1,W2,A2,2.29,77.4,35.9,0.0694,0.08,0.0873,0.1888,2.8058,3.0287,2.3722,0.017,440.0268,37.8839,42.2793,57.0636,23.3628,143.1922,751.5933,40.6028,normal,none
2026-08-14 16:50:46,T1,W3,A1,10.506,80.9,38.9,0.083,0.0814,0.1111,0.2108,3.2166,2.7872,1.9489,0.0232,587.8463,45.0178,40.6882,53.347,23.9012,130.0504,750.0353,45.0926,normal,none
2026-08-14 16:50:46,T1,W3,A2,1.987,80.4,33.5,0.08,0.0651,0.1095,0.1979,3.1312,2.7728,2.0986,0.0214,487.5762,38.5448,39.7494,54.5364,23.4925,122.177,746.3501,37.022,normal,none
2026-08-14 16:50:46,T1,W4,A1,2.517,74.8,39.5,0.0837,0.0793,0.1083,0.2005,3.0817,2.7484,1.701,0.0231,592.515,37.6397,39.1813,56.2768,25.6479,136.3595,752.8114,48.189,normal,none
2026-08-14 16:50:46,T1,W4,A2,3.193,77.5,21.1,0.0881,0.0682,0.111,0.9071,4.4998,2.7051,1078.9447,0.1249,1075.9062,42.7579,38.6289,50.0709,22.8653,124.0871,753.0517,47.0577,bearing_fault,mild
2026-08-14 16:50:46,T2,W1,A1,3.629,77.9,23.9,0.0761,0.085,0.0908,0.191,2.6285,2.4915,1.7629,0.0257,520.2152,38.7304,40.7963,59.5029,24.5884,131.2474,746.812,45.5834,normal,none
2026-08-14 16:50:46,T2,W1,A2,9.353,80.5,34.2,0.0851,0.0575,0.1083,0.2348,3.2562,2.7966,2.1949,0.0248,547.9276,41.6506,34.1004,58.806,25.7034,137.4686,750.0502,44.7623,normal,none
2026-08-14 16:50:46,T2,W2,A1,7.72,77.0,37.9,0.0631,0.0784,0.1015,0.1721,3.2582,2.9248,2.2139,0.0201,481.2468,37.4859,119.3725,58.0589,25.1062,144.1932,757.9878,38.7358,brake_fault,severe
2026-08-14 16:50:46,T2,W2,A2,11.815,74.8,28.0,0.0691,0.055,0.1169,0.2077,2.649,2.7512,2.1106,0.0181,454.0777,38.8577,37.0251,58.5744,24.5877,118.8678,746.3313,44.4719,normal,none
2026-08-14 16:50:46,T2,W3,A1,2.259,80.4,39.5,0.0771,0.0704,0.0966,0.203,2.727,2.9185,2.0164,0.0189,520.3023,39.0715,36.5979,62.1941,24.4996,153.5357,748.4329,39.75,normal,none
2026-08-14 16:50:46,T2,W3,A2,6.581,77.6,21.0,0.0773,0.075,0.1066,0.2163,3.1542,2.9937,2.029,0.019,560.3267,38.5149,39.9675,55.9604,21.893,140.7773,757.3148,48.4324,normal,none
2026-08-14 16:50:46,T2,W4,A1,0.463,76.8,27.9,0.0676,0.0743,0.1153,0.2072,3.0742,2.9818,2.4436,0.0176,531.007,36.9732,40.113,47.3868,23.396,138.2708,743.0503,34.6355,normal,none
2026-08-14 16:50:46,T2,W4,A2,7.68,76.9,35.5,0.0636,0.059,0.0945,1.0272,4.9576,4.566,7.4154,0.0156,531.8186,41.1789,41.1559,59.184,24.3157,126.1997,742.4011,39.1703,wheel_flat,moderate
2026-08-14 16:50:46,T3,W1,A1,8.151,77.9,22.5,0.0765,0.0771,0.0953,0.6982,3.852,4.5412,7.5284,0.0246,518.0811,38.3682,43.1803,56.9927,23.4556,128.4574,752.0613,42.1858,wheel_flat,moderate
2026-08-14 16:50:46,T3,W1,A2,0.42,80.0,26.3,0.0821,0.0704,0.0931,0.2339,3.0177,2.7591,1.6386,0.0203,622.1557,41.416,36.5842,60.8981,25.008,137.9699,744.7416,43.0787,normal,none
2026-08-14 16:50:46,T3,W2,A1,8.543,78.3,30.8,0.0673,0.0744,0.0984,0.2308,3.3545,2.6269,1.4595,0.0207,579.8172,38.1512,36.5267,57.008,24.52,129.5504,750.6325,43.7974,normal,none
2026-08-14 16:50:46,T3,W2,A2,1.592,75.5,34.9,0.0756,0.0592,0.096,0.2147,3.0502,2.9188,1.8536,0.0182,464.7711,42.7005,42.0721,56.3962,23.7984,137.6346,756.9699,50.1137,normal,none
2026-08-14 16:50:46,T3,W3,A1,6.935,75.8,20.7,0.0753,0.0806,0.095,0.2498,2.6665,2.6827,1.8128,0.0212,497.8865,38.1564,35.8104,65.1099,24.0428,117.853,743.9805,47.3397,motor_fault,mild
2026-08-14 16:50:46,T3,W3,A2,9.219,76.5,35.4,0.0729,0.0739,0.096,0.2091,3.0473,2.851,2.4736,0.0219,424.7039,43.4356,40.4962,59.2555,20.7214,115.1661,752.7459,47.4006,normal,none
2026-08-14 16:50:46,T3,W4,A1,3.419,78.9,20.3,0.0794,0.0794,0.1196,0.2177,2.9812,3.0188,2.3239,0.0274,483.3056,37.1378,41.1688,55.1586,25.0043,124.3253,750.8852,39.1876,normal,none
2026-08-14 16:50:46,T3,W4,A2,3.915,78.9,34.3,0.0691,0.0881,0.0983,0.1817,2.8962,2.7897,2.411,0.0273,520.8449,41.7625,37.6402,62.1718,23.2833,122.6327,750.8916,55.8115,normal,none
2026-08-14 16:50:48,T1,W1,A1,3.16,74.8,39.9,0.0701,0.0714,0.0904,0.5716,3.3014,2.6534,2.3235,0.0817,1068.9422,39.8655,38.2043,58.4685,20.9304,139.4763,737.6573,43.8658,rail_crack,moderate
2026-08-14 16:50:48,T1,W1,A2,2.37,74.3,32.7,0.0816,0.0794,0.0818,0.1843,3.2042,3.0456,2.2146,0.0184,451.583,39.8492,38.7219,54.4454,23.6638,140.1163,759.0322,50.1344,normal,none
2026-08-14 16:50:48,T1,W2,A1,6.407,75.1,28.0,0.0842,0.0755,0.1143,0.2167,3.0629,2.7633,2.7092,0.0129,491.3269,35.9455,40.351,57.2666,23.0356,126.6542,743.3969,47.2596,normal,none
2026-08-14 16:50:48,T1,W2,A2,2.33,71.6,35.9,0.0547,0.0878,0.0956,0.1451,3.0577,2.5472,2.3812,0.0248,487.9622,36.3521,41.4397,60.9036,23.8399,131.32,746.239,43.2448,normal,none
2026-08-14 16:50:48,T1,W3,A1,10.548,74.8,38.9,0.0751,0.0759,0.1036,0.1674,2.8586,2.6519,2.2087,0.0125,566.0525,40.0807,40.8054,51.9454,23.9905,123.8266,754.5304,45.2831,normal,none
2026-08-14 16:50:48,T1,W3,A2,2.029,76.9,33.5,0.0814,0.0768,0.1057,0.1861,2.8189,2.7301,1.7707,0.0131,498.1226,37.5311,40.1171,52.046,21.9169,133.238,739.5353,50.4565,normal,none
2026-08-14 16:50:48,T1,W4,A1,2.556,71.5,39.5,0.0692,0.0738,0.0876,0.2314,3.1779,3.0383,2.0905,0.0192,419.1436,37.8693,40.1135,54.0951,23.0907,127.5464,749.6823,40.2131,normal,none
2026-08-14 16:50:48,T1,W4,A2,3.238,80.2,21.1,0.0813,0.065,0.1006,0.5111,4.1171,2.5843,970.1073,0.1062,1134.3433,42.7608,40.3541,51.6923,24.917,119.3862,740.2372,54.1242,bearing_fault,mild
2026-08-14 16:50:48,T2,W1,A1,3.672,77.4,23.9,0.0736,0.068,0.099,0.1903,3.2161,2.9017,1.7361,0.0183,483.3048,39.4429,41.8614,51.7829,21.2885,137.534,751.3974,41.1309,normal,none
2026-08-14 16:50:48,T2,W1,A2,9.395,76.7,34.2,0.0705,0.068,0.087,0.1817,3.1061,2.9272,1.7039,0.0224,545.4302,40.3107,36.0263,53.0113,25.0293,143.5746,750.6268,47.7626,normal,none
2026-08-14 16:50:48,T2,W2,A1,7.765,80.5,37.9,0.0711,0.0837,0.0919,0.2159,2.7883,2.8957,2.1344,0.0211,551.4772,40.7885,126.5969,63.9227,21.4457,129.3198,747.0554,53.4588,brake_fault,severe
2026-08-14 16:50:48,T2,W2,A2,11.858,78.3,28.0,0.0659,0.0831,0.0984,0.1855,2.9099,2.5697,1.5225,0.0221,517.1061,42.2177,38.8705,51.3556,24.3723,151.0457,749.4002,40.2098,normal,none
2026-08-14 16:50:48,T2,W3,A1,2.302,77.5,39.5,0.0741,0.063,0.107,0.1842,3.098,2.7609,2.1115,0.0253,416.0812,39.2191,39.2075,59.3456,21.458,126.169,748.4934,43.7565,normal,none
2026-08-14 16:50:48,T2,W3,A2,6.622,73.4,21.0,0.0767,0.0614,0.1114,0.2009,2.8338,2.9864,1.7232,0.0181,476.9662,37.8154,31.6562,61.9271,21.649,133.3171,754.4867,52.1056,normal,none
2026-08-14 16:50:48,T2,W4,A1,0.506,78.6,27.9,0.0714,0.0832,0.1107,0.1778,2.9827,2.7618,2.6038,0.0162,488.534,37.586,41.6288,57.8568,25.328,114.9457,747.2786,45.2651,normal,none
2026-08-14 16:50:48,T2,W4,A2,7.722,76.2,35.5,0.0767,0.0799,0.0954,0.8727,4.0977,4.6563,7.3663,0.0132,553.0668,40.0188,41.5491,54.662,25.2584,125.8984,749.9981,44.5134,wheel_flat,moderate
2026-08-14 16:50:48,T3,W1,A1,8.193,75.5,22.5,0.0792,0.0645,0.1078,0.9006,4.3816,4.3318,7.2657,0.0258,553.2605,37.5542,36.2082,59.7841,26.5777,135.9319,750.8621,43.7991,wheel_flat,moderate
2026-08-14 16:50:48,T3,W1,A2,0.46,71.9,26.3,0.0788,0.0748,0.0843,0.2022,2.8545,2.5763,1.5469,0.0238,509.3591,39.6136,38.6643,47.6231,21.5901,131.0586,745.9128,47.0888,normal,none
2026-08-14 16:50:48,T3,W2,A1,8.585,75.1,30.8,0.0809,0.0701,0.1059,0.2133,2.9112,2.7321,2.0663,0.0185,503.4628,38.6383,40.163,57.3337,24.4887,136.1088,746.0173,43.6154,normal,none
2026-08-14 16:50:48,T3,W2,A2,1.635,77.2,34.9,0.0696,0.0597,0.1155,0.1881,2.6513,2.8442,1.7783,0.0208,484.7631,37.9339,48.2574,56.3477,24.5788,150.8325,748.4506,47.8162,normal,none
2026-08-14 16:50:48,T3,W3,A1,6.979,77.8,20.7,0.0819,0.0818,0.1001,0.2009,2.6836,2.7748,1.8893,0.0244,475.4456,34.8356,42.8312,56.7331,22.9764,113.3481,744.3218,40.5319,motor_fault,mild
2026-08-14 16:50:48,T3,W3,A2,9.263,79.4,35.4,0.0877,0.0756,0.1023,0.1971,2.7289,2.5469,2.4666,0.02,562.8221,38.8402,40.2064,60.641,24.2025,131.9951,752.9712,43.3079,normal,none
2026-08-14 16:50:48,T3,W4,A1,3.461,76.1,20.3,0.0571,0.0617,0.1118,0.2092,3.1913,2.5752,1.624,0.0258,419.7009,39.4143,38.0086,61.9164,24.1741,132.4271,752.2098,52.2526,normal,none
2026-08-14 16:50:48,T3,W4,A2,3.962,83.4,34.3,0.0663,0.0858,0.1012,0.1737,3.2782,2.6628,1.6296,0.0193,415.6791,37.8497,38.582,57.5942,22.933,132.6536,754.9939,49.2503,normal,none
2026-08-14 16:50:50,T1,W1,A1,3.2,72.1,39.9,0.0623,0.0661,0.1007,0.4966,2.9974,2.8467,1.9151,0.0886,1386.4374,37.5197,34.1914,56.7305,22.5704,131.3319,752.3956,52.0867,rail_crack,moderate
2026-08-14 16:50:50,T1,W1,A2,2.41,71.5,32.7,0.0715,0.0642,0.1053,0.2262,3.2007,2.8312,1.8533,0.0214,557.7288,39.0384,39.6897,53.2307,27.8841,125.9348,745.0832,45.8205,normal,none
2026-08-14 16:50:50,T1,W2,A1,6.448,73.3,28.0,0.0683,0.0754,0.0941,0.1989,3.1479,2.8718,2.0632,0.0196,523.8592,37.4595,39.4133,57.226,26.3058,126.3001,745.574,46.4261,normal,none
2026-08-14 16:50:50,T1,W2,A2,2.372,76.3,35.9,0.0716,0.0689,0.0908,0.2288,2.9511,2.7202,2.0583,0.021,496.7829,36.5364,39.9711,56.6569,24.4818,136.4878,750.928,39.6351,normal,none
2026-08-14 16:50:50,T1,W3,A1,10.59,75.1,38.9,0.0855,0.0848,0.103,0.2126,3.3394,2.583,1.9351,0.0197,542.2562,39.3369,40.6633,50.9247,22.969,140.9932,750.0725,43.28,normal,none
2026-08-14 16:50:50,T1,W3,A2,2.072,77.2,33.5,0.074,0.0695,0.0992,0.2232,2.9673,2.8063,1.7768,0.0256,518.8008,41.4528,33.8908,51.4986,24.0378,139.5373,755.1694,44.9547,normal,none
2026-08-14 16:50:50,T1,W4,A1,2.596,71.7,39.5,0.075,0.0709,0.0886,0.2207,3.139,2.7028,1.6069,0.0216,543.8371,38.0003,42.5545,55.9216,25.0981,141.7917,741.4958,44.4956,normal,none
2026-08-14 16:50:50,T1,W4,A2,3.281,78.2,21.1,0.0834,0.0709,0.0871,0.1781,4.0774,2.7032,883.7483,0.0205,475.0152,43.5727,41.2795,50.1683,24.14,132.9491,750.9505,39.3519,bearing_fault,mild
2026-08-14 16:50:50,T2,W1,A1,3.716,78.9,23.9,0.0709,0.0751,0.0946,0.1941,2.845,2.887,2.2475,0.022,541.5909,35.4777,40.1652,57.9798,24.0477,124.2324,758.7643,49.4601,normal,none
2026-08-14 16:50:50,T2,W1,A2,9.44,80.0,34.2,0.0639,0.063,0.097,0.1775,3.2493,2.7162,2.1516,0.0216,521.6002,37.1066,34.9454,52.7261,23.844,119.6149,741.1359,47.6056,normal,none
2026-08-14 16:50:50,T2,W2,A1,7.809,78.3,37.9,0.0604,0.0675,0.1151,0.2204,3.2091,2.66,2.295,0.0155,459.663,39.6399,114.9753,60.3632,22.5746,145.4384,752.2442,44.2506,brake_fault,severe
2026-08-14 16:50:50,T2,W2,A2,11.902,79.5,28.0,0.0767,0.0781,0.1108,0.189,2.8596,2.4555,1.6131,0.0189,541.6963,37.7087,38.4966,51.3883,24.7615,135.2127,743.2951,41.8589,normal,none
2026-08-14 16:50:50,T2,W3,A1,2.345,78.7,39.5,0.0663,0.0766,0.0989,0.1512,3.0853,3.0099,2.322,0.0281,453.5254,41.769,37.1621,51.7765,24.5074,138.7235,753.8136,44.7198,normal,none
2026-08-14 16:50:50,T2,W3,A2,6.664,77.0,21.0,0.075,0.0742,0.1193,0.2238,2.9428,2.7233,2.1058,0.0159,417.6885,38.7559,45.7174,48.9485,25.3744,112.9039,749.3619,44.4232,normal,none
2026-08-14 16:50:50,T2,W4,A1,0.549,76.2,27.9,0.0759,0.0619,0.1057,0.1649,2.9159,2.8297,1.808,0.0255,503.138,39.1296,38.1325,56.0026,25.1824,131.2812,747.3601,42.5938,normal,none
2026-08-14 16:50:50,T2,W4,A2,7.765,77.8,35.5,0.0638,0.0752,0.1039,1.0596,4.9113,5.2671,7.4751,0.0224,517.3606,34.2758,36.7684,61.5778,25.4184,135.9786,750.1201,45.8947,wheel_flat,moderate
2026-08-14 16:50:50,T3,W1,A1,8.232,71.0,22.5,0.0746,0.0662,0.1138,1.0557,4.0614,4.3605,6.8176,0.0206,435.8304,40.906,40.0466,61.9585,24.5792,131.9836,755.0522,49.5223,wheel_flat,moderate
2026-08-14 16:50:50,T3,W1,A2,0.503,77.2,26.3,0.0759,0.0921,0.0972,0.1855,3.1775,2.862,1.649,0.017,461.8902,37.7445,35.0643,51.2262,23.1813,124.2676,757.4804,41.8136,normal,none
2026-08-14 16:50:50,T3,W2,A1,8.624,70.5,30.8,0.0816,0.0733,0.1099,0.202,2.8668,2.677,1.7732,0.0189,486.2153,37.5028,38.2541,53.8777,25.8548,124.7765,748.33,43.0831,normal,none
2026-08-14 16:50:50,T3,W2,A2,1.678,77.9,34.9,0.074,0.068,0.1036,0.1843,2.7982,2.716,2.0638,0.0186,567.5986,41.3258,43.5855,53.6976,22.5418,118.7496,753.6525,45.5659,normal,none
2026-08-14 16:50:50,T3,W3,A1,7.021,77.2,20.7,0.0665,0.0657,0.0999,0.2133,2.8629,2.8342,2.4971,0.0289,424.4328,39.9253,37.349,62.9392,22.4641,142.9335,749.3619,48.2302,motor_fault,mild
2026-08-14 16:50:50,T3,W3,A2,9.308,80.4,35.4,0.075,0.0806,0.0722,0.2103,2.5473,2.7826,1.403,0.0199,518.5363,39.7745,34.1651,52.3039,27.4126,140.1919,751.0234,54.4994,normal,none
2026-08-14 16:50:50,T3,W4,A1,3.503,75.4,20.3,0.0735,0.0687,0.0885,0.2234,2.7775,2.7262,1.3543,0.0134,435.1367,37.4001,43.8391,60.5639,22.558,119.8451,755.8878,47.8188,normal,none
2026-08-14 16:50:50,T3,W4,A2,4.003,74.8,34.3,0.0741,0.0713,0.0935,0.1806,3.1586,2.7428,2.0749,0.0178,497.9128,37.8647,37.2793,58.9967,26.1336,139.1569,748.8457,55.3055,normal,none
2026-08-14 16:50:52,T1,W1,A1,3.241,73.7,39.9,0.0741,0.0716,0.1118,0.8859,2.9517,2.9588,1.9724,0.124,1486.8819,36.5288,39.8059,57.5836,24.4014,134.4406,749.0762,43.8253,rail_crack,moderate
2026-08-14 16:50:52,T1,W1,A2,2.453,77.5,32.7,0.0716,0.0814,0.1116,0.1722,2.8489,2.6687,2.2354,0.0217,481.4254,39.307,36.6212,53.0095,22.05,134.2262,750.7085,40.0782,normal,none
