timestamp,line_id,train_id,wagon_id,axle_id,track_km,speed_kmh,load_ton,lat,lon,next_station,at_station,vib_x_rms_g,vib_y_rms_g,vib_z_rms_g,vib_peak_g,vib_kurtosis,vib_crest_factor,vib_dom_freq_hz,acoustic_rms,acoustic_peak_freq_hz,axle_box_temp_c,brake_temp_c,motor_temp_c,ambient_temp_c,motor_current_a,motor_voltage_v,humidity_pct,fault_type,fault_severity
2026-08-14 10:48:02,M4,M4-02,V2,A2,10.004,80.0,36.7,40.9605,29.1096,Küçükyalı,False,0.0765,0.0605,0.092,0.1938,3.3014,2.6381,3.6058,0.03,538.0809,38.9754,40.4635,49.9525,25.5857,86.1067,745.1119,38.1378,normal,none
2026-08-14 10:48:02,M5,M5-04,V1,A1,8.958,0.0,29.1,41.0246,29.0848,Bulgurlu,True,0.0227,0.019,0.0229,0.0598,3.1838,2.8549,1.6664,0.0062,489.3598,33.7492,50.4894,55.6597,24.9805,43.0984,748.3071,52.8565,normal,none
2026-08-14 10:48:02,M5,M5-04,V1,A2,8.958,0.0,32.0,41.0246,29.0848,Bulgurlu,True,0.0158,0.0148,0.0392,0.0659,3.0728,2.5039,1.5875,0.0081,398.0324,35.5784,43.1987,57.6355,23.0615,38.5169,747.7291,41.0637,normal,none
2026-08-14 10:48:02,M5,M5-04,V2,A1,8.958,0.0,23.2,41.0246,29.0848,Bulgurlu,True,0.0122,0.0257,0.0307,0.0579,2.9501,2.9144,1.8569,0.0089,564.0785,37.1683,49.1524,62.6483,25.6075,43.8383,749.4056,40.3978,normal,none
2026-08-14 10:48:02,M5,M5-04,V2,A2,8.958,0.0,25.0,41.0246,29.0848,Bulgurlu,True,0.0242,0.014,0.0262,0.0583,2.706,2.6002,1.8876,0.0073,471.3102,34.7761,50.6202,49.6689,26.3844,40.8697,746.3596,44.8866,normal,none
2026-08-14 10:48:02,M7,M7-05,V1,A1,14.508,32.5,26.9,41.0707,28.9804,Çağlayan,False,0.0421,0.0345,0.0506,0.1094,3.056,2.8336,2.4192,0.0156,569.088,36.2742,61.5135,56.6175,21.6097,-10.5175,755.0365,48.2263,normal,none
2026-08-14 10:48:02,M7,M7-05,V1,A2,14.508,32.5,33.5,41.0707,28.9804,Çağlayan,False,0.0365,0.0419,0.0463,0.1166,2.8145,2.6633,2.5403,0.0139,459.821,39.4137,59.8815,57.2287,23.227,-9.4937,745.949,51.2672,normal,none
2026-08-14 10:48:02,M7,M7-05,V2,A1,14.508,32.5,36.0,41.0707,28.9804,Çağlayan,False,0.0417,0.0364,0.0479,0.1172,3.2818,2.8838,2.8384,0.016,462.9957,37.0014,64.7054,59.164,23.881,-27.0271,750.9104,51.6556,normal,none
2026-08-14 10:48:02,M7,M7-05,V2,A2,14.508,32.5,25.8,41.0707,28.9804,Çağlayan,False,0.0339,0.0438,0.0587,0.1288,2.9603,2.6973,2.7707,0.015,466.7981,34.7301,61.1407,46.4176,25.3481,-16.0383,739.4685,40.9624,normal,none
2026-08-14 10:48:02,M8,M8-07,V1,A1,8.05,80.0,33.9,40.979,29.119,Küçükbakkalköy,False,0.0641,0.0722,0.0952,0.1858,3.0886,2.7894,3.6294,0.0285,489.3214,40.0078,61.5078,54.807,25.5268,90.5391,749.1095,49.0135,brake_fault,mild
2026-08-14 10:48:02,M8,M8-07,V1,A2,8.05,80.0,40.0,40.979,29.119,Küçükbakkalköy,False,0.0709,0.0627,0.0941,0.1998,2.8938,2.5524,3.863,0.03,438.9982,39.2834,41.6751,52.1569,23.1682,79.0453,758.1962,50.5712,normal,none
2026-08-14 10:48:02,M8,M8-07,V2,A1,8.05,80.0,30.8,40.979,29.119,Küçükbakkalköy,False,0.055,0.0668,0.0929,0.1825,2.8971,2.675,3.586,0.0305,593.6634,38.8034,34.7956,58.5821,23.4574,82.8512,748.8722,44.7811,normal,none
2026-08-14 10:48:02,M8,M8-07,V2,A2,8.05,80.0,32.5,40.979,29.119,Küçükbakkalköy,False,0.0679,0.0576,0.0923,1.7542,4.6236,5.9559,7.6651,0.0288,536.5476,42.2232,38.1544,55.6576,23.6737,94.0995,752.9061,41.0775,wheel_flat,severe
2026-08-14 10:48:02,T1,T1-08,V1,A1,16.054,45.0,43.0,41.0249,28.8631,Güneştepe,False,0.1032,0.0478,0.0645,0.1336,5.232,2.8089,1119.7601,0.0192,460.0308,47.0557,46.1013,55.554,23.0376,65.9554,746.2332,39.6351,bearing_fault,mild
2026-08-14 10:48:02,T1,T1-08,V1,A2,16.054,45.0,38.8,41.0249,28.8631,Güneştepe,False,0.04,0.0422,0.0677,0.1451,3.2425,2.8198,2.8208,0.0194,431.781,36.6251,41.4384,54.8843,22.4963,63.1431,753.696,46.6886,normal,none
2026-08-14 10:48:02,T1,T1-08,V2,A1,16.054,45.0,28.8,41.0249,28.8631,Güneştepe,False,0.0451,0.0421,0.0723,0.1379,3.1609,2.934,3.2115,0.0211,436.2532,36.9024,40.7679,63.5796,24.413,57.2559,750.1678,48.0787,normal,none
2026-08-14 10:48:02,T1,T1-08,V2,A2,16.054,45.0,26.9,41.0249,28.8631,Güneştepe,False,0.0509,0.0365,0.0603,0.1279,2.9025,2.8227,2.4886,0.0208,461.5226,38.6958,38.5179,55.7616,23.9949,73.6796,750.1099,46.58,normal,none
2026-08-14 10:48:04,M1A,M1A-03,V1,A1,4.946,72.1,40.8,40.9964,28.8735,Bakırköy,False,0.0524,0.0659,0.088,0.1665,2.8348,2.9483,3.6454,0.0261,553.2128,40.4941,61.68,60.4938,25.7479,52.7717,748.1953,49.9304,normal,none
2026-08-14 10:48:04,M1A,M1A-03,V1,A2,4.946,72.1,28.1,40.9964,28.8735,Bakırköy,False,0.0596,0.0607,0.0764,0.1979,3.1839,2.5527,3.1112,0.027,476.9646,36.4301,60.7719,54.4968,24.0874,54.0381,756.4023,42.4424,normal,none
2026-08-14 10:48:04,M1A,M1A-03,V2,A1,4.946,72.1,33.2,40.9964,28.8735,Bakırköy,False,0.0524,0.07,0.0856,0.2019,3.1829,2.5824,3.1161,0.0246,512.1763,35.4245,63.3381,57.3524,22.228,43.7446,750.3158,40.3508,normal,none
2026-08-14 10:48:04,M1A,M1A-03,V2,A2,4.946,72.1,30.2,40.9964,28.8735,Bakırköy,False,0.0673,0.0668,0.089,0.163,2.9846,2.7751,3.5675,0.0238,526.3199,38.1065,55.5245,54.3502,25.0242,54.9628,745.2716,38.2578,normal,none
2026-08-14 10:48:04,M2,M2-01,V1,A1,5.55,80.0,35.3,41.0461,28.9866,Osmanbey,False,0.0704,0.0678,0.0757,0.1806,3.0276,2.7708,3.7433,0.0296,530.4226,38.5715,73.4646,54.2371,24.6246,82.3374,753.1564,49.542,brake_fault,moderate
2026-08-14 10:48:04,M2,M2-01,V1,A2,5.55,80.0,36.0,41.0461,28.9866,Osmanbey,False,0.0653,0.0609,0.0911,0.172,2.8453,2.62,3.9879,0.0247,441.0392,34.9048,37.4804,54.2414,25.4667,82.668,747.9471,46.4995,normal,none
2026-08-14 10:48:04,M2,M2-01,V2,A1,5.55,80.0,36.5,41.0461,28.9866,Osmanbey,False,0.0636,0.0573,0.0902,0.1956,2.87,2.752,3.6658,0.0279,567.3961,37.6292,41.7621,57.1374,21.6169,84.5236,749.5657,42.538,normal,none
2026-08-14 10:48:04,M2,M2-01,V2,A2,5.55,80.0,36.7,41.0461,28.9866,Osmanbey,False,0.0664,0.0606,0.0902,0.1805,2.8638,2.8397,3.5416,0.0265,432.3664,40.5081,39.4088,51.1324,21.4361,85.5853,748.3869,45.7884,normal,none
2026-08-14 10:48:04,M3,M3-06,V1,A1,12.346,80.0,32.2,41.1173,28.7668,Kayaşehir Merkez,False,0.0708,0.0625,0.0871,0.1679,3.123,2.8327,3.7649,0.0277,545.9787,41.1931,39.1998,60.2888,24.0045,83.4031,751.8976,31.8166,normal,none
2026-08-14 10:48:04,M3,M3-06,V1,A2,12.346,80.0,33.9,41.1173,28.7668,Kayaşehir Merkez,False,0.0617,0.0622,0.0885,0.2109,3.1409,2.7614,3.2948,0.0292,451.06,40.3967,37.1658,59.7154,23.0596,73.8148,731.9904,46.7115,motor_fault,moderate
2026-08-14 10:48:04,M3,M3-06,V2,A1,12.346,80.0,32.3,41.1173,28.7668,Kayaşehir Merkez,False,0.0727,0.0641,0.0839,0.1858,3.0823,2.6555,3.6741,0.0271,516.1079,36.7188,41.2118,60.5015,24.5089,74.4167,746.5431,46.2418,normal,none
2026-08-14 10:48:04,M3,M3-06,V2,A2,12.346,80.0,37.6,41.1173,28.7668,Kayaşehir Merkez,False,0.0579,0.071,0.0922,0.1969,2.9261,2.959,3.6635,0.0298,547.1531,38.4082,41.4151,54.7437,21.4753,86.7949,749.2605,49.7033,normal,none
2026-08-14 10:48:04,M4,M4-02,V1,A1,10.049,80.0,31.0,40.9602,29.11,Küçükyalı,False,0.0584,0.0708,0.0945,0.2076,3.166,2.8905,3.6753,0.0285,554.1846,37.2641,39.5641,51.6201,24.3291,88.1049,752.4124,39.9805,normal,none
2026-08-14 10:48:04,M4,M4-02,V1,A2,10.049,80.0,30.9,40.9602,29.11,Küçükyalı,False,0.062,0.0627,0.0908,0.1849,3.1486,2.7731,3.3406,0.0256,520.9116,39.2271,41.6095,56.2295,24.6481,79.7608,749.0367,53.1019,normal,none
2026-08-14 10:48:04,M4,M4-02,V2,A1,10.049,80.0,34.7,40.9602,29.11,Küçükyalı,False,0.0645,0.0639,0.0866,0.1934,3.0647,2.708,3.9715,0.0266,589.2438,40.4427,40.4508,50.2601,22.1125,85.4498,748.8126,41.3364,normal,none
2026-08-14 10:48:04,M4,M4-02,V2,A2,10.049,80.0,37.4,40.9602,29.11,Küçükyalı,False,0.0687,0.0601,0.0857,0.1807,2.8898,2.9086,3.8297,0.0273,497.4063,37.0256,41.4431,56.4685,22.8794,92.8387,755.211,41.9325,normal,none
2026-08-14 10:48:04,M5,M5-04,V1,A1,8.958,0.0,28.5,41.0246,29.0848,Bulgurlu,True,0.0209,0.0225,0.0212,0.0664,2.8901,2.7149,2.2633,0.0051,568.7132,35.2054,46.3254,52.6322,23.4597,42.7214,758.4027,40.5212,normal,none
2026-08-14 10:48:04,M5,M5-04,V1,A2,8.958,0.0,32.3,41.0246,29.0848,Bulgurlu,True,0.0182,0.0181,0.0319,0.0757,3.0416,2.8345,2.1451,0.0126,512.8697,37.9114,44.4584,54.113,24.897,51.9108,751.4702,45.2759,normal,none
2026-08-14 10:48:04,M5,M5-04,V2,A1,8.958,0.0,23.9,41.0246,29.0848,Bulgurlu,True,0.013,0.0252,0.0353,0.0518,3.032,2.8129,2.019,0.0078,556.4212,33.4609,54.3187,48.8327,26.7915,43.6142,759.7128,46.9942,normal,none
2026-08-14 10:48:04,M5,M5-04,V2,A2,8.958,0.0,25.1,41.0246,29.0848,Bulgurlu,True,0.0219,0.0239,0.024,0.0603,3.2624,2.6805,2.2973,0.0144,507.3418,34.003,49.1205,57.9167,25.6504,42.4463,753.4577,33.7313,normal,none
2026-08-14 10:48:04,M7,M7-05,V1,A1,14.518,0.0,26.7,41.0707,28.9805,Mecidiyeköy,True,0.025,0.0244,0.0257,0.0619,3.2041,2.8863,1.7269,0.0066,474.3255,34.2158,59.2279,56.4452,24.9417,-8.2358,753.8878,51.7179,normal,none
2026-08-14 10:48:04,M7,M7-05,V1,A2,14.518,0.0,33.3,41.0707,28.9805,Mecidiyeköy,True,0.0189,0.0221,0.0265,0.0736,2.9494,2.8593,2.503,0.0057,516.2057,33.3509,63.2303,55.3351,23.3582,-12.1517,746.9381,45.5267,normal,none
2026-08-14 10:48:04,M7,M7-05,V2,A1,14.518,0.0,36.0,41.0707,28.9805,Mecidiyeköy,True,0.0233,0.0158,0.0266,0.0617,3.0191,2.687,2.3245,0.0058,580.3123,35.9894,62.4952,63.1455,26.8004,-19.4961,752.6663,49.6371,normal,none
2026-08-14 10:48:04,M7,M7-05,V2,A2,14.518,0.0,25.1,41.0707,28.9805,Mecidiyeköy,True,0.021,0.0267,0.0336,0.063,3.0936,2.9354,2.3329,0.006,510.292,35.421,62.1583,52.8972,24.1572,-16.6478,745.8417,51.718,normal,none
2026-08-14 10:48:04,M8,M8-07,V1,A1,8.094,80.0,33.2,40.9789,29.1185,Küçükbakkalköy,False,0.0669,0.0673,0.0944,0.2059,3.0408,2.7048,3.6813,0.0284,498.3253,39.5091,59.3151,54.4412,24.7032,90.4986,753.3936,45.2124,brake_fault,mild
2026-08-14 10:48:04,M8,M8-07,V1,A2,8.094,80.0,41.1,40.9789,29.1185,Küçükbakkalköy,False,0.0671,0.0704,0.0873,0.1705,2.8711,2.7609,3.5884,0.0271,436.7799,43.1996,40.3683,60.6766,24.2618,86.9934,754.8525,52.1721,normal,none
2026-08-14 10:48:04,M8,M8-07,V2,A1,8.094,80.0,31.8,40.9789,29.1185,Küçükbakkalköy,False,0.0619,0.0665,0.083,0.1824,2.9551,2.4427,3.6809,0.0251,534.1593,40.1549,37.9003,48.865,23.7708,83.3716,752.5614,40.1339,normal,none
2026-08-14 10:48:04,M8,M8-07,V2,A2,8.094,80.0,32.4,40.9789,29.1185,Küçükbakkalköy,False,0.0679,0.0602,0.0927,1.4383,4.589,5.8995,7.7132,0.0301,582.3028,38.6198,39.602,54.5276,24.4497,94.848,754.3182,42.464,wheel_flat,severe
2026-08-14 10:48:04,T1,T1-08,V1,A1,16.079,45.0,42.2,41.0252,28.863,Güneştepe,False,0.082,0.0448,0.0594,0.1322,4.4988,2.7303,1124.3814,0.0198,461.2028,45.8814,47.1457,57.136,23.5105,66.7602,752.3093,54.362,bearing_fault,mild
2026-08-14 10:48:04,T1,T1-08,V1,A2,16.079,45.0,38.7,41.0252,28.863,Güneştepe,False,0.0518,0.0425,0.0703,0.1244,2.5921,2.7617,3.113,0.0185,419.47,35.802,46.3031,53.0633,23.7846,55.9822,752.3669,43.7963,normal,none
2026-08-14 10:48:04,T1,T1-08,V2,A1,16.079,45.0,29.5,41.0252,28.863,Güneştepe,False,0.0502,0.0526,0.0579,0.1611,2.8086,2.6863,2.9497,0.0191,559.608,39.3343,43.8221,57.6923,23.5661,57.2029,757.5793,55.2074,normal,none
2026-08-14 10:48:04,T1,T1-08,V2,A2,16.079,45.0,27.3,41.0252,28.863,Güneştepe,False,0.0352,0.0462,0.0575,0.1238,2.6726,2.8523,2.8697,0.0168,522.8472,36.4809,37.9357,49.6237,22.626,70.0022,748.0711,46.4062,normal,none
2026-08-14 10:48:06,M1A,M1A-03,V1,A1,4.981,64.2,40.9,40.9965,28.8739,Bakırköy,False,0.0531,0.0486,0.0687,0.1706,3.1214,2.6308,3.2911,0.0226,439.0307,39.6761,61.0599,53.6319,26.8528,46.899,740.3414,48.0102,normal,none
2026-08-14 10:48:06,M1A,M1A-03,V1,A2,4.981,64.2,28.9,40.9965,28.8739,Bakırköy,False,0.0509,0.0544,0.0687,0.1764,3.2931,2.6617,3.1659,0.0265,500.7608,39.3918,64.2179,58.4788,22.9444,46.2512,753.9861,38.1481,normal,none
2026-08-14 10:48:06,M1A,M1A-03,V2,A1,4.981,64.2,33.7,40.9965,28.8739,Bakırköy,False,0.0601,0.0589,0.0836,0.1666,3.1058,2.6984,3.3155,0.0242,565.3869,39.3881,67.244,51.745,22.4375,52.1123,737.2834,47.586,normal,none
2026-08-14 10:48:06,M1A,M1A-03,V2,A2,4.981,64.2,30.6,40.9965,28.8739,Bakırköy,False,0.0605,0.0581,0.0808,0.1461,2.703,2.5493,3.1162,0.0217,566.3092,44.6065,61.8075,52.8995,25.3989,54.0261,738.5498,53.5199,normal,none
2026-08-14 10:48:06,M2,M2-01,V1,A1,5.595,80.0,34.7,41.0465,28.9867,Osmanbey,False,0.0744,0.0623,0.0781,0.2048,3.0027,2.9657,3.6831,0.0289,518.1505,40.395,87.1477,59.9253,21.6295,90.8096,755.7074,51.0135,brake_fault,moderate
2026-08-14 10:48:06,M2,M2-01,V1,A2,5.595,80.0,35.8,41.0465,28.9867,Osmanbey,False,0.077,0.062,0.0925,0.1999,2.8761,2.8248,3.4497,0.0285,505.0462,38.7194,36.6657,63.53,24.8796,74.4682,747.8982,37.153,normal,none
2026-08-14 10:48:06,M2,M2-01,V2,A1,5.595,80.0,37.8,41.0465,28.9867,Osmanbey,False,0.0714,0.0612,0.0938,0.1989,3.0292,2.6353,3.3143,0.0291,525.3423,38.4293,44.0797,62.1087,26.2224,92.9152,749.9208,38.3258,normal,none
2026-08-14 10:48:06,M2,M2-01,V2,A2,5.595,80.0,38.6,41.0465,28.9867,Osmanbey,False,0.069,0.0648,0.0799,0.2094,3.0132,3.1656,3.3537,0.0254,571.4436,39.485,43.8524,51.2472,22.1391,77.8204,736.0989,42.385,normal,none
2026-08-14 10:48:06,M3,M3-06,V1,A1,12.391,80.0,31.4,41.1177,28.7667,Kayaşehir Merkez,False,0.0678,0.067,0.0954,0.2111,3.0667,2.6382,3.2903,0.0284,438.1199,38.8438,46.9907,49.7139,22.1457,60.4448,752.9909,42.8116,normal,none
2026-08-14 10:48:06,M3,M3-06,V1,A2,12.391,80.0,33.5,41.1177,28.7667,Kayaşehir Merkez,False,0.0605,0.0637,0.0854,0.1829,3.38,2.478,3.9094,0.0278,416.5757,38.1701,53.242,71.234,20.1629,85.4375,738.8567,43.4458,motor_fault,moderate
2026-08-14 10:48:06,M3,M3-06,V2,A1,12.391,80.0,31.9,41.1177,28.7667,Kayaşehir Merkez,False,0.0618,0.0707,0.0881,0.1883,2.9212,2.5956,3.8519,0.0262,520.1207,37.1864,49.6932,59.2941,23.134,73.1899,744.067,46.2419,normal,none
2026-08-14 10:48:06,M3,M3-06,V2,A2,12.391,80.0,37.4,41.1177,28.7667,Kayaşehir Merkez,False,0.0648,0.057,0.078,0.1922,2.942,2.7936,3.4931,0.0289,381.3961,38.5887,56.5373,57.8058,25.5549,70.2445,759.6919,47.7146,normal,none
2026-08-14 10:48:06,M4,M4-02,V1,A1,10.093,80.0,32.0,40.9599,29.1103,Küçükyalı,False,0.0619,0.0637,0.0958,0.1908,2.9546,3.1774,3.6969,0.0281,487.523,38.2396,40.5192,52.8684,22.7809,81.5892,753.4978,50.096,normal,none
2026-08-14 10:48:06,M4,M4-02,V1,A2,10.093,80.0,31.1,40.9599,29.1103,Küçükyalı,False,0.0704,0.0584,0.0869,0.1805,2.7581,2.7914,3.4572,0.0276,503.9503,38.1841,41.6671,59.594,21.2441,81.2393,754.0777,41.4906,normal,none
2026-08-14 10:48:06,M4,M4-02,V2,A1,10.093,80.0,35.6,40.9599,29.1103,Küçükyalı,False,0.0648,0.0597,0.0877,0.1872,3.1162,2.7985,3.6088,0.0302,416.6873,42.4927,35.8566,50.4876,23.5683,79.7318,759.2916,40.2143,normal,none
2026-08-14 10:48:06,M4,M4-02,V2,A2,10.093,80.0,37.4,40.9599,29.1103,Küçükyalı,False,0.0738,0.0699,0.0912,0.1946,3.0595,2.9101,3.7841,0.0251,579.5755,37.5163,37.0757,58.2477,22.748,83.9943,747.5117,51.6462,normal,none
2026-08-14 10:48:06,M5,M5-04,V1,A1,8.958,0.0,28.1,41.0246,29.0848,Bulgurlu,True,0.0169,0.0107,0.0409,0.0687,3.0323,2.926,2.2994,0.01,490.2246,34.0483,47.7791,62.5133,24.4482,39.026,753.7665,49.9285,normal,none
2026-08-14 10:48:06,M5,M5-04,V1,A2,8.958,0.0,31.8,41.0246,29.0848,Bulgurlu,True,0.0212,0.0182,0.0319,0.0627,2.8986,2.7324,1.5991,0.007,532.6881,35.3938,45.5136,50.0076,23.9305,26.1665,741.5709,42.9841,normal,none
2026-08-14 10:48:06,M5,M5-04,V2,A1,8.958,0.0,23.2,41.0246,29.0848,Bulgurlu,True,0.0208,0.0229,0.0363,0.0438,2.7795,2.7159,2.1478,0.0081,517.6343,35.6593,47.4797,55.0895,25.545,35.1805,752.1118,49.0072,normal,none
2026-08-14 10:48:06,M5,M5-04,V2,A2,8.958,0.0,24.8,41.0246,29.0848,Bulgurlu,True,0.0132,0.0292,0.0203,0.0767,3.0911,2.8772,2.2283,0.0069,450.4997,31.9351,41.5576,54.964,22.5451,37.9967,756.0273,43.884,normal,none
2026-08-14 10:48:06,M7,M7-05,V1,A1,14.518,0.0,27.5,41.0707,28.9805,Mecidiyeköy,True,0.0274,0.0187,0.0411,0.0746,2.9774,2.7696,2.2422,0.0057,567.1066,36.6777,58.5341,59.0373,23.3166,34.939,742.957,54.7321,normal,none
2026-08-14 10:48:06,M7,M7-05,V1,A2,14.518,0.0,34.0,41.0707,28.9805,Mecidiyeköy,True,0.0192,0.0267,0.0263,0.0649,2.9091,2.844,1.6302,0.0101,469.7635,36.2181,56.1144,56.7601,24.536,45.9453,749.9877,43.8703,normal,none
2026-08-14 10:48:06,M7,M7-05,V2,A1,14.518,0.0,36.7,41.0707,28.9805,Mecidiyeköy,True,0.0266,0.02,0.0306,0.044,3.36,3.014,1.6895,0.0105,469.4058,34.6561,60.7808,55.6132,24.1668,39.279,749.1285,48.951,normal,none
2026-08-14 10:48:06,M7,M7-05,V2,A2,14.518,0.0,25.7,41.0707,28.9805,Mecidiyeköy,True,0.0287,0.0224,0.0274,0.0733,2.9288,2.8762,2.043,0.0108,494.4342,33.2335,57.8559,45.8814,25.018,32.458,746.5679,46.012,normal,none
2026-08-14 10:48:06,M8,M8-07,V1,A1,8.138,80.0,34.1,40.9789,29.118,Küçükbakkalköy,False,0.0704,0.072,0.0847,0.2008,2.7449,2.8425,2.845,0.026,582.8295,38.8988,65.1035,61.9707,23.5903,81.7404,752.7296,49.1667,brake_fault,mild
2026-08-14 10:48:06,M8,M8-07,V1,A2,8.138,80.0,40.9,40.9789,29.118,Küçükbakkalköy,False,0.0616,0.0718,0.082,0.1802,2.8472,2.766,3.5682,0.0267,457.614,39.2895,41.5507,60.9708,25.9413,75.0885,757.1588,46.7808,normal,none
2026-08-14 10:48:06,M8,M8-07,V2,A1,8.138,80.0,31.5,40.9789,29.118,Küçükbakkalköy,False,0.0665,0.0572,0.091,0.2154,3.0893,2.937,3.6005,0.03,573.8332,39.7739,46.6888,58.5652,24.1625,91.3219,754.0856,50.17,normal,none
2026-08-14 10:48:06,M8,M8-07,V2,A2,8.138,80.0,32.9,40.9789,29.118,Küçükbakkalköy,False,0.0657,0.0656,0.0929,1.5955,5.1533,6.1683,7.6961,0.0272,538.8266,36.2143,38.7501,55.0029,23.061,83.6455,752.0655,37.7548,wheel_flat,severe
2026-08-14 10:48:06,T1,T1-08,V1,A1,16.104,45.0,42.1,41.0254,28.8629,Güneştepe,False,0.0794,0.0432,0.0594,0.1507,5.1467,2.6153,886.2294,0.0181,469.1726,48.5612,41.3654,59.0227,24.4643,69.892,752.1132,38.6684,bearing_fault,mild
2026-08-14 10:48:06,T1,T1-08,V1,A2,16.104,45.0,39.6,41.0254,28.8629,Güneştepe,False,0.0392,0.0404,0.0573,0.1139,3.3476,2.8695,2.4634,0.0187,436.8352,37.45,45.3643,50.561,23.3418,63.9331,745.8526,52.0617,normal,none
2026-08-14 10:48:06,T1,T1-08,V2,A1,16.104,45.0,29.2,41.0254,28.8629,Güneştepe,False,0.0483,0.043,0.0667,0.1291,2.9015,2.9469,3.1325,0.0216,510.4697,35.8695,38.224,62.4541,22.723,63.8042,751.8843,44.0888,normal,none
2026-08-14 10:48:06,T1,T1-08,V2,A2,16.104,45.0,26.6,41.0254,28.8629,Güneştepe,False,0.0405,0.0425,0.0564,0.1351,3.112,2.6102,3.2067,0.0165,419.6803,35.1055,43.3671,54.3858,24.5533,71.5868,752.2398,45.6341,normal,none
2026-08-14 10:48:08,M1A,M1A-03,V1,A1,5.013,56.2,41.2,40.9965,28.8743,Bakırköy,False,0.0568,0.0472,0.0741,0.1505,3.0575,2.7202,2.8395,0.0231,506.6657,37.5263,63.224,54.2247,25.2562,45.9418,752.9635,45.9869,normal,none
2026-08-14 10:48:08,M1A,M1A-03,V1,A2,5.013,56.2,28.3,40.9965,28.8743,Bakırköy,False,0.0572,0.0587,0.066,0.1659,3.3202,2.7593,3.444,0.0231,538.4302,41.5125,59.8122,55.0315,23.9344,43.6523,745.1124,44.0741,normal,none
2026-08-14 10:48:08,M1A,M1A-03,V2,A1,5.013,56.2,34.1,40.9965,28.8743,Bakırköy,False,0.0523,0.0546,0.0798,0.1529,2.7342,3.2715,3.308,0.0216,543.6233,41.3766,62.3391,56.9224,24.1915,47.0632,740.4896,48.1144,normal,none
2026-08-14 10:48:08,M1A,M1A-03,V2,A2,5.013,56.2,30.0,40.9965,28.8743,Bakırköy,False,0.0497,0.0491,0.0696,0.1559,3.0983,2.859,2.8208,0.0219,559.8334,36.66,61.0602,52.2834,25.473,48.8866,747.4908,43.9101,normal,none
2026-08-14 10:48:08,M2,M2-01,V1,A1,5.639,80.0,35.6,41.0469,28.9867,Osmanbey,False,0.0779,0.0612,0.087,0.1863,2.902,2.6665,2.7712,0.0271,518.4679,38.0136,92.6517,56.1217,25.9365,90.2689,754.132,46.3962,brake_fault,moderate
2026-08-14 10:48:08,M2,M2-01,V1,A2,5.639,80.0,36.3,41.0469,28.9867,Osmanbey,False,0.0649,0.065,0.0849,0.1862,3.1574,2.9584,3.8539,0.0249,490.6942,39.5066,37.9121,49.4541,22.0701,92.9986,744.0427,45.2378,normal,none
2026-08-14 10:48:08,M2,M2-01,V2,A1,5.639,80.0,37.0,41.0469,28.9867,Osmanbey,False,0.0644,0.0619,0.0877,0.1761,3.1429,3.0442,4.3146,0.0285,491.4194,38.9261,44.2,61.4876,23.6391,91.2207,750.8081,41.3224,normal,none
2026-08-14 10:48:08,M2,M2-01,V2,A2,5.639,80.0,36.9,41.0469,28.9867,Osmanbey,False,0.0654,0.0645,0.0846,0.1961,3.0318,2.9993,4.1541,0.0283,521.615,40.1675,45.8969,50.4702,23.1464,75.7221,746.8531,43.0646,normal,none
2026-08-14 10:48:08,M3,M3-06,V1,A1,12.431,72.1,31.4,41.1181,28.7667,Kayaşehir Merkez,False,0.0593,0.0616,0.0868,0.1629,3.1696,2.5576,3.121,0.0243,454.797,39.3892,68.6403,63.1133,24.4706,58.7834,746.7921,46.4852,normal,none
2026-08-14 10:48:08,M3,M3-06,V1,A2,12.431,72.1,34.2,41.1181,28.7667,Kayaşehir Merkez,False,0.0533,0.0544,0.083,0.1476,3.2583,2.7419,3.2475,0.026,566.1345,35.9742,65.254,64.033,21.9578,59.9195,730.6044,46.1584,motor_fault,moderate
2026-08-14 10:48:08,M3,M3-06,V2,A1,12.431,72.1,32.6,41.1181,28.7667,Kayaşehir Merkez,False,0.0543,0.0632,0.089,0.2055,2.8584,2.533,3.6574,0.0263,441.7305,39.4797,67.8855,62.3344,21.5306,58.4647,744.3785,44.2403,normal,none
2026-08-14 10:48:08,M3,M3-06,V2,A2,12.431,72.1,37.6,41.1181,28.7667,Kayaşehir Merkez,False,0.0626,0.0641,0.0772,0.1881,3.1076,2.7778,3.6723,0.0263,492.8831,36.672,64.9469,52.7786,23.5932,64.2925,746.6844,47.8124,normal,none
2026-08-14 10:48:08,M4,M4-02,V1,A1,10.137,80.0,30.9,40.9596,29.1106,Küçükyalı,False,0.0665,0.0641,0.1053,0.187,2.773,2.9157,3.8217,0.0276,522.4218,41.2648,44.1697,58.1448,23.0322,76.2985,746.7278,49.8771,normal,none
2026-08-14 10:48:08,M4,M4-02,V1,A2,10.137,80.0,31.7,40.9596,29.1106,Küçükyalı,False,0.073,0.0599,0.0875,0.1943,3.3173,2.8705,3.6884,0.0285,523.0485,39.06,40.3593,55.242,23.9334,82.7594,757.0228,48.5361,normal,none
